"","TARGET","ORIG_TRG_STRT","ORIG_TRG_STOP","TARGET_START","TARGET_STOP","TARGET_TEXT","SOURCE","ORIG_SRC_STRT","ORIG_SRC_STOP","SOURCE_START","SOURCE_STOP","SOURCE_TEXT","TYPE","DIFFICULTY","SYMBOL","AUTH","TARGET_KEYS","SOURCE_KEYS","WORDS","SEMANTIC","SYNTACTIC","SOUNDS","TOPIC_CONTENT","TOPIC_CONTEXT","FLAG","NOTES","SECONDARY","ANNOTATOR","SOCIAL_CONTENT","BATTLE_CONTENT","TRAVEL_CONTENT","RITUAL_CONTENT","SPEECH_CONTENT","FAMILY_CONTENT","DESCRIPTION_CONTENT","FATE_CONTENT","SENTIMENT_CONTENT","CHARACTER_CONTENT","SOCIAL_CONTEXT","BATTLE_CONTEXT","TRAVEL_CONTEXT","RITUAL_CONTEXT","SPEECH_CONTEXT","FAMILY_CONTEXT","DESCRIPTION_CONTEXT","FATE_CONTEXT","SENTIMENT_CONTEXT","CHARACTER_CONTEXT","TARGET_LENGTH","SOURCE_LENGTH","SOUNDS_NUMERIC","SYNTACTIC_NUMERIC","TOTAL_CONTENT","TOTAL_CONTEXT"
"158","vergil.aeneid","1_690","1_690","1_690","1_690","exuit, et gressu -gaudens- -incedit- Iuli.","homer.iliad","4_272","4_272","4_272","4_272","ὣς ἔφατʼ, Ἀτρεΐδης δὲ -παρῴχετο- -γηθόσυνος- κῆρ",2,1,"","","-gaudens-, -incedit-","-παρῴχετο-, -γηθόσυνος-",0,2,"","","sentiment_happiness","charactertype_hero","","","","James",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2
"159","vergil.aeneid","1_690","1_690","1_690","1_690","exuit, et gressu -gaudens- -incedit- Iuli","homer.iliad","4_326","4_326","4_326","4_326","ὣς ἔφατ᾽, Ἀτρεΐδης δὲ -παρῴχετο- -γηθόσυνος- κῆρ",2,1,"","","-gaudens-, -incedit-","-παρῴχετο-, -γηθόσυνος-",0,2,"","","","social-intercourse_conversation","","","","James",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"160","vergil.aeneid","1_691","1_694","1_691","1_694","At -Venus- Ascanio placidam per membra quietem inrigat, et fotum gremio dea tollit in altos Idaliae lucos, ubi mollis amaracus illum floribus et -dulci- adspirans complectitur umbra.","homer.iliad","3_380","3_382","3_380b","3_382","τὸν δ᾽ ἐξήρπαξ᾽ -Ἀφροδίτη- ῥεῖα μάλ᾽ ὥς τε θεός, ἐκάλυψε δ᾽ ἄρ᾽ ἠέρι πολλῇ, κὰδ δ᾽ εἷσ᾽ ἐν θαλάμῳ -εὐώδεϊ- κηώεντι.",4,2,"","","-Venus-, -dulci-","-Ἀφροδίτη-, -εὐώδεϊ-",0,2,"","","charactertype_divine_specificindividual, charactertype_her0","","","","","James",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0
"161","vergil.aeneid","1_691","1_692","1_691b","1_692","-per- membra -quietem- -inrigat-, et fotum gremio dea tollit in altos","homer.iliad","2_19","2_19","2_19b","2_19b","-περὶ- δ᾽ ἀμβρόσιος -κέχυθ᾽- -ὕπνος-",2,1,"","","-per-, -quietem-, -inrigat-","-περὶ-, -κέχυθ᾽-, -ὕπνος-",0,3,"","per-περ","fate_divine-intervention","charactertype_divine, social-intercourse_divine-visit","","","","James",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,2,3
"162","vergil.aeneid","1_693","1_694","1_693","1_694","Idaliae lucos, ubi -mollis- -amaracus- illum -floribus- et dulci adspirans complectitur umbra","homer.iliad","14_348","14_349","14_348","14_349","-λωτόν- θʼ ἑρσήεντα ἰδὲ -κρόκον- ἠδʼ -ὑάκινθον- πυκνὸν καὶ -μαλακόν-, ὃς ἀπὸ χθονὸς ὑψόσʼ ἔεργε",3,1,"","","-mollis-, -amaracus-, -floribus-","-λωτόν-, -κρόκον-, -ὑάκινθον-, -μαλακόν-",0,4,"","","description_place","description_placecharactertype_divine","","","","James",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,2,4
"163","vergil.aeneid","1_698","1_698","1_698","1_698","aurea composuit sponda -mediam-que locavit.","homer.iliad","22_440","22_440","22_440","22_440","ἀλλʼ ἥ γʼ ἱστὸν ὕφαινε -μυχῷ- δόμου ὑψηλοῖο",2,1,"","","-mediam-","-μυχῷ-",0,1,"","","0","description_objectdescription_object, charactertype_same-trade, charactertype_hero","","","","James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,5
"164","vergil.aeneid","1_700","1_700","1_700","1_700","conveniunt, -stratoque- super -discumbitur- -ostro-","homer.iliad","9_200","9_200","9_200","9_200","-εἷσεν- δʼ ἐν -κλισμοῖσι- τάπησί τε -πορφυρέοισιν-",2,1,"","","-strato-, -discumbitur-, -ostro-","-εἷσεν-, -κλισμοῖσι-, -πορφυρέοισιν-",0,3,"","","social-intercourse_hospitality_guest-arrival-andor-reception, description_object","charactertype_hero","","","","James",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,2
"165","vergil.aeneid","1_723","1_723","1_723","1_723","Postquam prima quies -epulis-, mensaeque remotae","homer.iliad","1_469","1_469","1_469","1_469","αὐτὰρ ἐπεὶ πόσιος καὶ -ἐδητύος- ἐξ ἔρον ἕντο",2,1,"","","-epulis-","-ἐδητύος-",NA,0,"","","social-intercourse_hospitality_meals","sentiment_happiness, sentiment_reverence","","","","James",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,3
"166","vergil.aeneid","1_724","1_724","1_724","1_724","-crateras- magnos statuunt et -vina- -coronant-","homer.iliad","1_470","1_470","1_470","1_470","κοῦροι μὲν -κρητῆρας- -ἐπεστέψαντο- -ποτοῖο-",3,2,"","","-crateras-, -vina-, -coronant-","-κρητῆρας-, -ἐπεστέψαντο-, -ποτοῖο-",0,2,"","crateras-κρητῆρας","social-intercourse_hospitality_meals","sentiment_happiness, sentiment_reverence","","","","James",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2.66666666666667,0,2,3
"167","vergil.aeneid","1_724","1_724","1_724","1_724","-crateras- magnos -statuunt- et -vina- coronant","homer.iliad","6_528","6_528","6_528","6_528","-κρητῆρα- -στήσασθαι- ἐλεύθερον ἐν μεγάροισιν",2,1,"","","-crateras-, -statuunt-, -vina-","-κρητῆρα-, -στήσασθαι-",0,2,"","-στήσασθαι-crateras-κρητῆρα","","charactertype_hero","","","","James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,2
"168","vergil.aeneid","1_724","1_724","1_724","1_724","-crateras- magnos statuunt et -vina- coronant","homer.iliad","8_232","8_232","8_232","8_232","πίνοντες -κρητῆρας- ἐπιστεφέας -οἴνοιο-",2,1,"","","-crateras-, -vina-","-κρητῆρας-, -οἴνοιο-",0,2,"","crateras-κρητῆρας","social-intercourse_hospitality_meals","charactertype_hero","","","","James",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2.66666666666667,0,2,2
"169","vergil.aeneid","1_728","1_729","1_728b","1_729","Hic regina gravem gemmis auroque poposcit implevitque mero -pateram-, quam Belus et omnes","homer.iliad","4_3","4_3","4_3b","4_3b"," τοὶ δὲ χρυσέοις -δεπάεσσι-",2,1,"","","-pateram-","-δεπάεσσι-",0,1,"","","social-intercourse_hospitality_meals, description_object"," charactertype_same-trade, charactertype_divine_specificindividual, social-intercourse_conversation, charactertype_hero","","","","James",2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,0,0,4,6
"170","vergil.aeneid","1_728","1_729","1_728b","1_729","Hic regina gravem gemmis -auro-que poposcit implevitque mero -pateram-, quam Belus et omnes","homer.iliad","9_670","9_670","9_670","9_670","τοὺς μὲν ἄρα -χρυσέοισι- -κυπέλλοις- υἷες Ἀχαιῶν",2,1,"","","-auro-, -pateram-","-χρυσέοισι-, -κυπέλλοις-",0,2,"","","social-intercourse_hospitality_meals, description_object"," charactertype_same-trade, social-intercourse_conversation, charactertype_hero","","","","James",2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,4,4
"171","vergil.aeneid","","","1_314","1_320","Cui mater media sese -tulit- obvia silva, virginis os -habitum-que gerens, et virginis arma Spartanae, vel -qualis- equos Threissa fatigat Harpalyce, volucremque fuga praevertitur Hebrum. Namque -umeris- de more habilem suspenderat arcum venatrix, dederatque comam diffundere ventis, nuda genu, nodoque sinus collecta fluentis.","homer.odyssey","","","13_221 b","13_225"," σχεδόθεν δέ οἱ -ἦλθεν- Ἀθήνη, ἀνδρὶ δέμας -εἰκυῖα- νέῳ, ἐπιβώτορι μήλων, παναπάλῳ, οἷοί τε ἀνάκτων παῖδες ἔασι, δίπτυχον ἀμφ᾽ -ὤμοισιν- ἔχουσ᾽ εὐεργέα -λώπην-: ποσσὶ δ᾽ ὑπὸ λιπαροῖσι πέδιλ᾽ ἔχε, χερσὶ δ᾽ ἄκοντα.",5,1,"","","-tulit-, -habitum-, -qualis-, -umeris-","-ἦλθεν-, -εἰκυῖα-, -ὤμοισιν-, -λώπην-",0,4,"","","charactertype_divine, social-intercourse_divine-visit, social-intercourse_disguise","charactertype_hero, social-intercourse_conversation","","","","James",2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,7,5,0,0,4,3
"172","vergil.aeneid","","","1_314","1_320","Cui mater media sese tulit obvia silva, virginis os habitumque gerens, et virginis arma Spartanae, vel qualis equos Threissa fatigat Harpalyce, volucremque fuga praevertitur Hebrum. Namque umeris de more habilem suspenderat arcum venatrix, dederatque comam diffundere ventis, nuda genu, nodoque sinus collecta fluentis.","homer.odyssey","","","6_102","6_104"," οἵη δ᾽ Ἄρτεμις εἶσι κατ᾽ οὔρεα ἰοχέαιρα, ἢ κατὰ Τηΰγετον περιμήκετον ἢ Ἐρύμανθον, τερπομένη κάπροισι καὶ ὠκείῃς ἐλάφοισι:",3,1,"","","","",0,0,"","","charactertype_divine","","","","","James",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,3,0,0,2,0
"173","vergil.aeneid","","","1_469","1_473","Nec procul hinc Rhesi niveis tentoria velis adgnoscit lacrimans, primo quae prodita somno -Tydides- multa vastabat caede cruentus, ardentisque -avertit- -equos- in castra, prius quam pabula gustassent -Troiae- Xanthumque bibissent.","homer.iliad","","","23_290","23_292","τῷ δ᾽ ἐπὶ -Τυδεΐδης- ὦρτο κρατερὸς Διομήδης, -ἵππους- δὲ -Τρῳοὺς- ὕπαγε ζυγόν, οὕς ποτ᾽ -ἀπηύρα- Αἰνείαν, ἀτὰρ αὐτὸν ὑπεξεσάωσεν Ἀπόλλων.",4,3,"","","-Tydides-, -avertit-, -equos-, -Troiae-","-Τυδεΐδης-, -ἵππους-, -Τρῳοὺς-, -ἀπηύρα-",0,4,"","-Tydides-Τυδεΐδης, aver-ἀπηύρ, -equos-ἵππους, Troi-Τρῳ","charactertype_hero_specificindividual, battle_trope","","","","","James",0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,7,0,5,0
"174","vergil.aeneid","","","1_752 b","1_752 b","nunc -quantus- Achilles.","homer.iliad","","","21_108","21_108","οὐχ ὁράᾳς οἷος καὶ ἐγὼ καλός τε -μέγας- τε;",3,1,"","","-quantus-","-μέγας-",0,1,"","","charactertype_hero_specificindividual, description_character","","","","","James",0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0
"175","vergil.aeneid","","","1_1","1_1","Arma -virum-que -cano-, Troiae -qui- primus ab oris","homer.odyssey","","","1_1","1_1","-ἄνδρα- μοι -ἔννεπε-, μοῦσα, πολύτροπον, -ὃς- μάλα πολλὰ",5,1,"","","-virum-, -cano-, -qui-","-ἄνδρα-, -ἔννεπε-, -ὃς-",0,3,"","Arma-ἄνδρα","description_character, charactertype_hero","","","","","James",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1.5,0,4,0
"176","vergil.aeneid","","","1_1","1_1","virumque cano, -Troiae- qui -primus- ab oris","homer.odyssey","","","1_2","1_2","πλάγχθη, -ἐπεὶ- -Τροίης- ἱερὸν πτολίεθρον ἔπερσεν:",5,1,"","","-Troiae-, -primus-","-ἐπεὶ-, -Τροίης-",0,2,"","Τροίη-Troiae","travel_by-sea, description_character, charactertype_hero, fate_divineintervention, sentiment_frustration","","","","","James",0,0,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1.83333333333333,0,10,0
"177","vergil.aeneid","","","1_3","1_3","litora, -multum- ille et terris iactatus et -alto-","homer.odyssey","","","1_3","1_4","-πολλῶν- δ᾽ ἀνθρώπων ἴδεν ἄστεα καὶ νόον ἔγνω, πολλὰ δ᾽ ὅ γ᾽ ἐν -πόντῳ- πάθεν ἄλγεα ὃν κατὰ θυμόν,",5,1,"","","-multum-, -alto-","-πολλῶν-, -πόντῳ-",0,2,"","alt-ἄλγ","travel_by-sea, charactertype_hero, sentiment_frustration","fate_divineintervention","","","","James",0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,2,1,0,6,2
"178","vergil.aeneid","","","1_3","1_3","litora, -multum- ille et terris iactatus et -alto-","homer.odyssey","","","13_90","13_91","ὃς πρὶν μὲν μάλα -πολλὰ- πάθ᾽ ἄλγεα ὃν κατὰ θυμὸν ἀνδρῶν τε πτολέμους ἀλεγεινά τε -κύματα- πείρων,",3,1,"","","-multum-, -alto-","-πολλὰ-, -κύματα-",0,2,"","alt-ἄλγ","travel_by-sea, charactertype_hero, sentiment_frustration","","","","","James",0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,6,0
"179","vergil.aeneid","","","1_3","1_3","litora, -multum- ille et terris –iactatus- et alto","homer.odyssey","","","15_176","15_177","ὣς Ὀδυσεὺς κακὰ -πολλὰ- παθὼν καὶ πόλλ᾽ -ἐπαληθεὶς- οἴκαδε νοστήσει καὶ τίσεται: ἠὲ καὶ ἤδη",3,1,"","","-multum-, –iactatus-","-πολλὰ-, -ἐπαληθεὶς-",0,2,"","","travel, charactertype_hero, sentiment_frustration","","","","","James",0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0
"180","vergil.aeneid","","","1_3","1_4","litora, -multum- -ille- et terris iactatus et alto vi superum -saevae- memorem Iunonis ob -iram-;","homer.odyssey","","","3_134","3_136","-πάντες- ἔσαν: τῶ -σφεων- -πολέες- κακὸν οἶτον ἐπέσπον -μήνιος- ἐξ -ὀλοῆς- γλαυκώπιδος ὀβριμοπάτρης.",5,2,"","","-multum-, -ille-, -saevae-, -iram-","-πάντες-, -σφεων-, -πολέες-, -μήνιος-, -ὀλοῆς-",0,5,"","","charactertype_hero, sentiment_anger, charactertype_divine, fate_divineintervention","travel_by-sea","","","","James",0,0,0,0,0,0,0,2,2,3,0,0,2,0,0,0,0,0,0,0,2,3,0,0,7,2
"181","vergil.aeneid","","","1_4a","1_4a","-vi- -superum- saevae memorem Iunonis ob iram;","homer.odyssey","","","12_190","12_190","Ἀργεῖοι Τρῶές τε -θεῶν- -ἰότητι- μόγησαν,",2,1,"","","-vi-, -superum-","-θεῶν-, -ἰότητι-",0,2,"","","fate_divineintervention","","","","","James",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"182","vergil.aeneid","","","1_4a","1_4a","-vi- -superum- saevae memorem Iunonis ob iram;","homer.odyssey","","","17_119","17_119","Ἀργεῖοι Τρῶές τε -θεῶν- -ἰότητι- μόγησαν,",2,1,"","","-vi-, -superum-","-θεῶν-, -ἰότητι-",0,2,"","","fate_divineintervention","","","","","James",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"183","vergil.aeneid","","","1_5","1_5","-multa- quoque et bello -passus-, dum conderet -urbem-,","homer.odyssey","","","1_3","1_4","-πολλῶν- δ᾽ ἀνθρώπων ἴδεν -ἄστεα- καὶ νόον ἔγνω, -πολλὰ- δ᾽ ὅ γ᾽ ἐν πόντῳ -πάθεν- ἄλγεα ὃν κατὰ θυμόν,",4,2,"","","-multa-, -passus-, -urbem-","-πολλῶν-, -ἄστεα-, -πολλὰ-, -πάθεν-",0,4,"","et-ἐν, pas-πάθ","sentiment_frustration","travel_by-sea, description_character, charactertype_hero, fate_divineintervention","","","","James",0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,2,1,2,1.66666666666667,0,2,8
"184","vergil.aeneid","","","1_5","1_5","-multa- quoque et -bello- -passus-, dum conderet urbem,","homer.odyssey","","","13_90","13_91","ὃς πρὶν μὲν μάλα -πολλὰ- -πάθ᾽- ἄλγεα ὃν κατὰ θυμὸν ἀνδρῶν τε -πτολέμους- ἀλεγεινά τε κύματα πείρων,",2,2,"","","-multa-, -bello-, -passus-","-πολλὰ-. -πάθ᾽-, -πτολέμους-",0,3,"","","sentiment_frustration, description_character, charactertype_hero","","","","","James",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0
"185","vergil.aeneid","","","1_5","1_5","-multa-, bello, -passus-, dum conderet urbem,","homer.odyssey","","","15_176","15_177","ὣς Ὀδυσεὺς κακὰ -πολλὰ- -παθὼν- καὶ -πόλλ᾽- ἐπαληθεὶς οἴκαδε νοστήσει καὶ τίσεται: ἠὲ καὶ ἤδη",2,1,"","","-multa-, -passus-","-πολλὰ-, -παθὼν-, -πόλλ᾽-",0,3,"","","sentiment_frustration","","","","","James",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
"186","vergil.aeneid","","","1_5","1_5","-multa- quoque et bello passus, dum conderet urbem,","homer.odyssey","","","1_1","1_1","ἄνδρα μοι ἔννεπε, μοῦσα, πολύτροπον, ὃς μάλα -πολλὰ-",3,1,"","","-multa-","-πολλὰ-",0,1,"","","sentiment_frustration, description_character, charactertype_hero","","","","","James",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0
"187","vergil.aeneid","","","1_5","1_5","-multa- quoque et bello -passus-, dum conderet urbem,","homer.odyssey","","","1_4","1_4","-πολλὰ- δ᾽ ὅ γ᾽ ἐν πόντῳ -πάθεν- ἄλγεα ὃν κατὰ θυμόν,",5,1,"","","-multa-, -passus-","-πολλὰ-, -πάθεν-",0,2,"line_position, word_order, adverbial_noun","et-ἐν, pas-πάθ","sentiment_frustration, description_character, charactertype_hero","","","","","James",0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1.66666666666667,3,6,0
"188","vergil.aeneid","","","1_8","1_9","Musa, mihi causas memora, quo numine laeso, quidve dolens, regina deum tot volvere casus","homer.odyssey","","","1_20","1_21","νόσφι Ποσειδάωνος: ὁ δ᾽ ἀσπερχὲς μενέαινεν ἀντιθέῳ Ὀδυσῆι πάρος ἣν γαῖαν ἱκέσθαι.",5,1,"","","0","0",0,0,"","","sentiment_anger, charactertype_divine, fate_divineintervention","travel_by-sea, charactertype_hero, sentiment_frustration, description_character","","","","James",0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,2,0,2,2,2,2,0,0,6,8
"189","vergil.aeneid","","","1_8","1_8","-Musa-, mihi causas -memora-, quo numine laeso","homer.odyssey","","","1_1","1_1","ἄνδρα μοι -ἔννεπε-, -μοῦσα-, πολύτροπον, ὃς μάλα πολλὰ",5,1,"","","-Musa-, -memora-","-ἔννεπε-, -μοῦσα-",0,2,"","Musa-μοῦσα","charactertype_divine_specificindividual","travel_by-sea, charactertype_hero, sentiment_frustration","","","","James",0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,2,1,1,1.5,0,3,6
"190","vergil.aeneid","","","1_9b","1_10","regina deum tot -volvere- casus insignem pietate virum, tot adire -labores-","homer.odyssey","","","8_81","8_82","χρησόμενος: τότε γάρ ῥα -κυλίνδετο- -πήματος- ἀρχὴ Τρωσί τε καὶ Δαναοῖσι Διὸς μεγάλου διὰ βουλάς.",2,1,"","","-volvere-, -labores-","-κυλίνδετο-, -πήματος-",0,2,"","deu-Διὸ, pie-πή","","","","","","James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.83333333333333,0,0,0
"191","vergil.aeneid","","","1_10a","1_10a","insignem pietate virum","homer.odyssey","","","1_60","1_61","ἐντρέπεται φίλον ἦτορ, Ὀλύμπιε. οὔ νύ τ᾽ Ὀδυσσεὺς Ἀργείων παρὰ νηυσὶ χαρίζετο ἱερὰ ῥέζων",4,2,"","","0","0",0,0,"","","charactertype_hero, description_character","fate_divine-intervention, sentiment_frustration, sentiment_anger, charactertype_divine","","","","James",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,3,2,1,2,0,0,4,7
"192","vergil.aeneid","","","1_10a","1_10a","insignem pietate virum","homer.odyssey","","","1_66","1_67","ὃς περὶ μὲν νόον ἐστὶ βροτῶν, περὶ δ᾽ ἱρὰ θεοῖσιν ἀθανάτοισιν ἔδωκε, τοὶ οὐρανὸν εὐρὺν ἔχουσιν;",4,2,"","","0","0",0,0,"","","charactertype_hero, description_character","fate_divine-intervention, sentiment_frustration, sentiment_anger, charactertype_divine","","","","James",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,3,2,1,2,0,0,4,7
"193","vergil.aeneid","","","1_10b","1_11","tot -adire- -labores- -impulerit-. -Tantae-ne animis caelestibus irae?","homer.odyssey","","","22_27","22_28","ξεῖνε, κακῶς ἀνδρῶν -τοξάζεαι-: οὐκέτ᾽ -ἀέθλων- ἄλλων -ἀντιάσεις-: νῦν τοι σῶς -αἰπὺς- ὄλεθρος.",2,3,"","","-adire-, -labores-, -impulerit-, -Tantae-","-τοξάζεαι-, -ἀέθλων-, -ἀντιάσεις-, -αἰπὺς-",0,4,"","","","","","","","James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"194","vergil.aeneid","","","1_14a","1_14a","ostia, dives opum ","homer.odyssey","","","15_425","15_425","ἐκ μὲν Σιδῶνος πολυχάλκου εὔχομαι εἶναι",2,1,"","","","",0,0,"","","description_place","","","","","James",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
"195","vergil.aeneid","","","1_15","1_15","quam Iuno fertur terris magis omnibus unam","homer.odyssey","","","5_381","5_381","ἵκετο δ᾽ εἰς Αἰγάς, ὅθι οἱ κλυτὰ δώματ᾽ ἔασιν",2,1,"","","","",0,0,"","","description_place, character-type_divine, ","character-type_divine, sentiment_anger, fate_divine-intervention","","","","James",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2,4
"196","vergil.aeneid","","","1_15","1_15","-quam- Iuno fertur -terris- -magis- -omnibus- unam","homer.odyssey","","","8_284","8_284","-ἥ- οἱ -γαιάων- -πολὺ- φιλτάτη ἐστὶν -ἁπασέων-",2,1,"","","-quam-, -terris-, -magis-, -omnibus-","-ἥ-, -γαιάων-, -πολὺ-, -ἁπασέων-",0,4,"relative_clause","","description_place, character-type_divine, sentiment_love","character-type_divine, sentiment_anger","","","","James",0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,4,2
